SorghumGene,Ortholog
Sobic.002G365700,GRMZM2G019373
Sobic.003G202800,GRMZM2G019386
Sobic.007G019900,GRMZM2G019398
Sobic.007G020100,GRMZM2G019398
Sobic.007G020200,GRMZM2G019398
Sobic.001G252300,GRMZM2G019411
Sobic.008G161000,GRMZM2G019434
Sobic.003G261200,GRMZM2G019437
Sobic.002G071600,GRMZM2G019443
Sobic.004G124700,GRMZM2G019553
Sobic.001G333900,GRMZM2G019562
Sobic.001G434600,GRMZM2G019567
Sobic.002G365400,GRMZM2G019571
Sobic.002G398400,GRMZM2G019583
Sobic.004G014300,GRMZM2G019644
Sobic.004G014500,GRMZM2G019644
Sobic.002G398600,GRMZM2G019666
Sobic.003G416100,GRMZM2G019686
Sobic.001G436600,GRMZM2G019689
Sobic.003G261300,GRMZM2G019738
Sobic.007G077532,GRMZM2G019744
Sobic.002G009600,GRMZM2G019746
Sobic.002G009700,GRMZM2G019746
Sobic.006G177300,GRMZM2G019783
Sobic.010G126400,GRMZM2G019859
Sobic.006G177200,GRMZM2G019863
Sobic.003G203100,GRMZM2G019874
Sobic.006G177100,GRMZM2G019876
Sobic.008G160700,GRMZM2G019926
Sobic.002G339100,GRMZM2G019974
Sobic.001G382600,GRMZM2G019991
Sobic.006G047700,GRMZM2G019993
Sobic.003G329400,GRMZM2G020002
Sobic.003G261400,GRMZM2G020034
Sobic.004G009800,GRMZM2G020066
Sobic.002G002700,GRMZM2G020104
Sobic.002G002800,GRMZM2G020104
Sobic.004G010000,GRMZM2G020146
Sobic.005G039900,GRMZM2G020242
Sobic.005G040200,GRMZM2G020242
Sobic.005G040400,GRMZM2G020242
Sobic.007G077466,GRMZM2G020254
Sobic.002G281400,GRMZM2G020255
Sobic.004G253500,GRMZM2G020285
Sobic.001G230200,GRMZM2G020295
Sobic.004G010300,GRMZM2G020320
Sobic.004G109100,GRMZM2G020329
Sobic.004G109300,GRMZM2G020329
Sobic.004G109400,GRMZM2G020329
Sobic.004G010900,GRMZM2G020366
Sobic.002G281300,GRMZM2G020401
Sobic.002G399000,GRMZM2G020450
Sobic.007G212100,GRMZM2G020478
Sobic.006G177000,GRMZM2G020500
Sobic.001G328100,GRMZM2G020523
Sobic.002G411300,GRMZM2G020606
Sobic.001G280400,GRMZM2G020620
Sobic.010G233500,GRMZM2G020657
Sobic.006G165300,GRMZM2G020701
Sobic.002G268300,GRMZM2G020740
Sobic.002G268500,GRMZM2G020740
Sobic.002G411500,GRMZM2G020766
Sobic.004G161800,GRMZM2G020840
Sobic.009G158000,GRMZM2G020856
Sobic.005G017100,GRMZM2G020864
Sobic.001G385900,GRMZM2G020940
Sobic.001G230300,GRMZM2G020974
Sobic.004G129600,GRMZM2G021015
Sobic.006G165650,GRMZM2G021035
Sobic.006G165800,GRMZM2G021044
Sobic.002G232300,GRMZM2G021049
Sobic.001G162400,GRMZM2G021055
Sobic.006G062700,GRMZM2G021059
Sobic.007G150100,GRMZM2G021074
Sobic.004G097300,GRMZM2G021106
Sobic.006G128300,GRMZM2G021107
Sobic.004G096700,GRMZM2G021110
Sobic.003G181600,GRMZM2G021194
Sobic.006G011000,GRMZM2G021223
Sobic.002G315100,GRMZM2G021233
Sobic.002G054100,GRMZM2G021303
Sobic.002G057050,GRMZM2G021303
Sobic.009G214600,GRMZM2G021406
Sobic.002G056500,GRMZM2G021416
Sobic.003G181700,GRMZM2G021422
Sobic.001G397850,GRMZM2G021433
Sobic.009G232500,GRMZM2G021470
Sobic.003G181800,GRMZM2G021517
Sobic.006G165900,GRMZM2G021530
Sobic.009G232400,GRMZM2G021549
Sobic.003G335400,GRMZM2G021589
Sobic.006G237200,GRMZM2G021635
Sobic.001G010500,GRMZM2G021642
Sobic.007G000900,GRMZM2G021674
Sobic.007G151900,GRMZM2G021687
Sobic.006G153000,GRMZM2G021694
Sobic.003G294100,GRMZM2G021704
Sobic.006G128400,GRMZM2G021710
Sobic.001G010600,GRMZM2G021742
Sobic.004G211200,GRMZM2G021777
Sobic.006G153100,GRMZM2G021786
Sobic.009G056600,GRMZM2G021796
Sobic.003G239200,GRMZM2G021807
Sobic.007G152000,GRMZM2G021816
Sobic.009G056700,GRMZM2G021846
Sobic.007G039300,GRMZM2G021864
Sobic.010G158100,GRMZM2G021879
Sobic.009G014200,GRMZM2G021909
Sobic.004G090000,GRMZM2G021998
Sobic.004G090200,GRMZM2G021998
Sobic.004G090300,GRMZM2G021998
Sobic.002G122700,GRMZM2G022014
Sobic.002G122800,GRMZM2G022014
Sobic.001G347300,GRMZM2G022061
Sobic.009G231900,GRMZM2G022065
Sobic.003G121800,GRMZM2G022088
Sobic.002G007300,GRMZM2G022120
Sobic.004G059600,GRMZM2G022181
Sobic.006G237100,GRMZM2G022192
Sobic.006G124300,GRMZM2G022229
Sobic.009G130500,GRMZM2G022252
Sobic.008G082900,GRMZM2G022283
Sobic.003G240500,GRMZM2G022311
Sobic.008G032800,GRMZM2G022318
Sobic.007G056700,GRMZM2G022359
Sobic.001G487900,GRMZM2G022363
Sobic.006G123300,GRMZM2G022413
Sobic.006G123500,GRMZM2G022413
Sobic.003G192200,GRMZM2G022440
Sobic.010G256400,GRMZM2G022442
Sobic.003G036950,GRMZM2G022489
Sobic.007G056600,GRMZM2G022506
Sobic.010G181500,GRMZM2G022558
Sobic.008G012600,GRMZM2G022606
Sobic.003G286300,GRMZM2G022625
Sobic.001G048200,GRMZM2G022662
Sobic.006G113000,GRMZM2G022699
Sobic.003G300900,GRMZM2G022777
Sobic.007G030700,GRMZM2G022793
Sobic.009G002200,GRMZM2G022820
Sobic.002G180400,GRMZM2G022837
Sobic.003G298900,GRMZM2G022856
Sobic.006G021600,GRMZM2G022876
Sobic.003G078300,GRMZM2G022897
Sobic.002G197000,GRMZM2G022904
Sobic.003G250700,GRMZM2G022931
Sobic.001G397800,GRMZM2G022945
Sobic.001G132600,GRMZM2G022997
Sobic.006G059000,GRMZM2G023020
Sobic.006G017600,GRMZM2G023028
Sobic.006G237400,GRMZM2G023037
Sobic.007G169300,GRMZM2G023059
Sobic.008G175100,GRMZM2G023068
Sobic.006G237500,GRMZM2G023071
Sobic.009G099200,GRMZM2G023105
Sobic.009G233500,GRMZM2G023133
Sobic.006G239800,GRMZM2G023163
Sobic.009G233600,GRMZM2G023190
Sobic.003G237800,GRMZM2G023220
Sobic.006G239400,GRMZM2G023239
Sobic.001G011200,GRMZM2G023242
Sobic.003G396100,GRMZM2G023257
Sobic.007G060000,GRMZM2G023275
Sobic.003G286400,GRMZM2G023285
Sobic.007G227700,GRMZM2G023313
Sobic.002G355200,GRMZM2G023346
Sobic.007G060600,GRMZM2G023422
Sobic.002G423200,GRMZM2G023438
Sobic.002G355100,GRMZM2G023444
Sobic.001G006300,GRMZM2G023557
Sobic.001G478300,GRMZM2G023575
Sobic.007G227600,GRMZM2G023591
Sobic.004G004900,GRMZM2G023638
Sobic.003G363900,GRMZM2G023650
Sobic.001G384500,GRMZM2G023715
Sobic.003G363800,GRMZM2G023748
Sobic.009G123600,GRMZM2G023769
Sobic.003G214000,GRMZM2G023786
Sobic.007G227500,GRMZM2G023791
Sobic.010G156500,GRMZM2G023811
Sobic.001G084900,GRMZM2G023833
Sobic.007G227300,GRMZM2G023847
Sobic.001G384400,GRMZM2G023884
Sobic.007G227100,GRMZM2G023906
Sobic.001G224600,GRMZM2G023970
Sobic.004G188300,GRMZM2G023988
Sobic.010G134900,GRMZM2G024005
Sobic.001G085800,GRMZM2G024051
Sobic.001G478100,GRMZM2G024099
Sobic.001G116400,GRMZM2G024104
Sobic.006G100800,GRMZM2G024119
Sobic.001G129900,GRMZM2G024131
Sobic.003G249000,GRMZM2G024144
Sobic.001G191600,GRMZM2G024145
Sobic.001G326200,GRMZM2G024175
Sobic.001G360400,GRMZM2G024234
Sobic.004G290600,GRMZM2G024245
Sobic.003G249100,GRMZM2G024247
Sobic.004G119400,GRMZM2G024260
Sobic.001G011300,GRMZM2G024267
Sobic.002G047600,GRMZM2G024354
Sobic.001G011600,GRMZM2G024389
Sobic.003G249400,GRMZM2G024391
Sobic.001G451200,GRMZM2G024435
Sobic.004G152200,GRMZM2G024444
Sobic.003G249500,GRMZM2G024448
Sobic.004G206300,GRMZM2G024451
Sobic.007G138900,GRMZM2G024468
Sobic.008G044750,GRMZM2G024499
Sobic.008G044900,GRMZM2G024499
Sobic.008G045000,GRMZM2G024499
Sobic.005G099100,GRMZM2G024527
Sobic.005G099400,GRMZM2G024527
Sobic.004G206200,GRMZM2G024550
Sobic.003G048000,GRMZM2G024551
Sobic.005G132200,GRMZM2G024563
Sobic.009G024100,GRMZM2G024576
Sobic.004G040500,GRMZM2G024612
Sobic.001G011700,GRMZM2G024686
Sobic.001G259100,GRMZM2G024705
Sobic.003G331600,GRMZM2G024806
Sobic.001G288900,GRMZM2G024823
Sobic.002G223200,GRMZM2G024865
Sobic.004G048800,GRMZM2G024882
Sobic.006G050500,GRMZM2G024933
Sobic.004G143300,GRMZM2G024976
Sobic.003G331400,GRMZM2G024992
Sobic.010G022600,GRMZM2G024993
Sobic.010G159500,GRMZM2G025026
Sobic.002G415600,GRMZM2G025062
Sobic.001G478000,GRMZM2G025078
Sobic.009G002500,GRMZM2G025105
Sobic.009G002600,GRMZM2G025105
Sobic.005G075900,GRMZM2G025109
Sobic.005G102800,GRMZM2G025154
Sobic.001G283300,GRMZM2G025157
Sobic.002G416000,GRMZM2G025182
Sobic.006G055300,GRMZM2G025294
Sobic.001G024250,GRMZM2G025311
Sobic.002G154400,GRMZM2G025340
Sobic.002G154551,GRMZM2G025340
Sobic.009G223100,GRMZM2G025429
Sobic.003G394300,GRMZM2G025451
Sobic.007G172700,GRMZM2G025488
Sobic.009G222800,GRMZM2G025518
Sobic.002G073200,GRMZM2G025531
Sobic.006G257500,GRMZM2G025536
Sobic.010G213600,GRMZM2G025579
Sobic.004G147500,GRMZM2G025598
Sobic.009G015300,GRMZM2G025611
Sobic.009G015400,GRMZM2G025611
Sobic.002G193000,GRMZM2G025646
Sobic.003G379301,GRMZM2G025649
Sobic.003G403800,GRMZM2G025659
Sobic.001G170000,GRMZM2G025680
Sobic.002G392500,GRMZM2G025685
Sobic.003G379400,GRMZM2G025703
Sobic.006G200200,GRMZM2G025720
Sobic.003G403900,GRMZM2G025742
Sobic.003G311100,GRMZM2G025758
Sobic.001G090900,GRMZM2G025793
Sobic.010G194900,GRMZM2G025812
Sobic.003G222500,GRMZM2G025854
Sobic.001G191000,GRMZM2G025855
Sobic.001G091000,GRMZM2G025857
Sobic.003G418000,GRMZM2G025870
Sobic.006G120100,GRMZM2G025875
Sobic.006G120000,GRMZM2G025880
Sobic.002G407200,GRMZM2G025885
Sobic.002G407300,GRMZM2G025885
Sobic.002G407400,GRMZM2G025885
Sobic.002G407500,GRMZM2G025885
Sobic.002G407700,GRMZM2G025885
Sobic.002G037800,GRMZM2G025977
Sobic.005G004700,GRMZM2G025989
Sobic.002G407900,GRMZM2G025992
Sobic.009G243100,GRMZM2G026013
Sobic.001G190400,GRMZM2G026020
Sobic.006G168400,GRMZM2G026050
Sobic.010G178000,GRMZM2G026143
Sobic.001G311000,GRMZM2G026147
Sobic.009G243200,GRMZM2G026188
Sobic.002G013300,GRMZM2G026229
Sobic.001G359400,GRMZM2G026322
Sobic.001G359500,GRMZM2G026322
Sobic.003G315332,GRMZM2G026333
Sobic.003G222600,GRMZM2G026371
Sobic.002G122900,GRMZM2G026389
Sobic.010G233300,GRMZM2G026396
Sobic.001G188800,GRMZM2G026406
Sobic.005G045300,GRMZM2G026442
Sobic.004G102900,GRMZM2G026490
Sobic.009G136900,GRMZM2G026523
Sobic.004G241300,GRMZM2G026560
Sobic.002G038300,GRMZM2G026614
Sobic.001G543200,GRMZM2G026639
Sobic.003G096300,GRMZM2G026643
Sobic.003G358200,GRMZM2G026649
Sobic.006G156000,GRMZM2G026656
Sobic.001G059800,GRMZM2G026703
Sobic.007G110900,GRMZM2G026737
Sobic.003G413100,GRMZM2G026758
Sobic.001G310700,GRMZM2G026767
Sobic.001G107800,GRMZM2G026780
Sobic.003G057600,GRMZM2G026783
Sobic.010G096300,GRMZM2G026833
Sobic.004G215100,GRMZM2G026839
Sobic.003G384300,GRMZM2G026855
Sobic.002G363500,GRMZM2G026869
Sobic.010G238100,GRMZM2G026881
Sobic.001G422800,GRMZM2G026911
Sobic.006G049100,GRMZM2G026918
Sobic.009G173400,GRMZM2G026927
Sobic.010G246600,GRMZM2G026980
Sobic.002G391600,GRMZM2G026991
Sobic.003G013800,GRMZM2G027007
Sobic.004G334900,GRMZM2G027019
Sobic.005G169800,GRMZM2G027021
Sobic.003G273500,GRMZM2G027023
Sobic.002G177300,GRMZM2G027041
Sobic.001G102500,GRMZM2G027059
Sobic.001G041500,GRMZM2G027068
Sobic.004G191500,GRMZM2G027193
Sobic.002G140300,GRMZM2G027198
Sobic.002G140400,GRMZM2G027198
Sobic.004G335000,GRMZM2G027282
Sobic.006G034000,GRMZM2G027307
Sobic.008G183700,GRMZM2G027331
Sobic.005G054800,GRMZM2G027336
Sobic.010G173800,GRMZM2G027385
Sobic.008G076800,GRMZM2G027431
Sobic.001G217100,GRMZM2G027462
Sobic.003G339200,GRMZM2G027478
Sobic.006G115000,GRMZM2G027571
Sobic.010G101300,GRMZM2G027627
Sobic.001G138000,GRMZM2G027663
Sobic.001G241600,GRMZM2G027688
Sobic.001G241700,GRMZM2G027688
Sobic.002G313100,GRMZM2G027756
Sobic.001G499200,GRMZM2G027821
Sobic.010G216300,GRMZM2G027835
Sobic.010G139400,GRMZM2G027847
Sobic.002G408100,GRMZM2G027851
Sobic.010G139500,GRMZM2G027860
Sobic.003G179500,GRMZM2G027867
Sobic.004G092900,GRMZM2G027875
Sobic.004G140300,GRMZM2G027886
Sobic.009G245000,GRMZM2G027955
Sobic.010G120800,GRMZM2G027958
Sobic.001G155200,GRMZM2G027991
Sobic.010G260200,GRMZM2G028007
Sobic.008G143700,GRMZM2G028036
Sobic.003G201700,GRMZM2G028037
Sobic.004G208900,GRMZM2G028096
Sobic.009G034300,GRMZM2G028104
Sobic.010G260000,GRMZM2G028108
Sobic.001G473800,GRMZM2G028136
Sobic.006G093300,GRMZM2G028139
Sobic.003G300000,GRMZM2G028159
Sobic.001G473700,GRMZM2G028247
Sobic.003G384600,GRMZM2G028252
Sobic.010G216400,GRMZM2G028254
Sobic.006G093400,GRMZM2G028258
Sobic.001G314200,GRMZM2G028302
Sobic.008G063600,GRMZM2G028307
Sobic.006G034500,GRMZM2G028313
Sobic.004G238100,GRMZM2G028325
Sobic.001G210000,GRMZM2G028335
Sobic.004G095000,GRMZM2G028366
Sobic.004G095100,GRMZM2G028366
Sobic.004G110500,GRMZM2G028444
Sobic.001G108200,GRMZM2G028500
Sobic.010G274800,GRMZM2G028501
Sobic.001G504000,GRMZM2G028521
Sobic.006G092200,GRMZM2G028543
Sobic.003G287300,GRMZM2G028547
Sobic.010G041800,GRMZM2G028552
Sobic.003G425850,GRMZM2G028556
Sobic.003G262650,GRMZM2G028568
Sobic.006G093700,GRMZM2G028608
Sobic.003G045000,GRMZM2G028637
Sobic.004G141200,GRMZM2G028677
Sobic.002G303100,GRMZM2G028713
Sobic.003G067201,GRMZM2G028718
Sobic.007G149200,GRMZM2G028726
Sobic.006G034800,GRMZM2G028730
Sobic.004G217800,GRMZM2G028736
Sobic.009G004200,GRMZM2G028758
Sobic.004G141400,GRMZM2G028763
Sobic.003G045100,GRMZM2G028774
Sobic.001G538932,GRMZM2G028870
Sobic.008G174300,GRMZM2G028900
Sobic.001G327800,GRMZM2G028914
Sobic.010G034100,GRMZM2G028928
Sobic.006G170000,GRMZM2G028969
Sobic.006G109300,GRMZM2G029001
Sobic.001G461700,GRMZM2G029055
Sobic.004G024100,GRMZM2G029065
Sobic.002G201900,GRMZM2G029153
Sobic.006G251900,GRMZM2G029194
Sobic.002G204400,GRMZM2G029223
Sobic.008G162000,GRMZM2G029262
Sobic.010G196100,GRMZM2G029345
Sobic.006G109200,GRMZM2G029356
Sobic.001G071100,GRMZM2G029385
Sobic.004G121200,GRMZM2G029400
Sobic.010G218600,GRMZM2G029407
Sobic.003G140200,GRMZM2G029479
Sobic.002G262600,GRMZM2G029530
Sobic.001G083300,GRMZM2G029536
Sobic.009G207600,GRMZM2G029546
Sobic.004G204800,GRMZM2G029583
Sobic.002G038600,GRMZM2G029587
Sobic.002G038733,GRMZM2G029623
Sobic.010G212350,GRMZM2G029690
Sobic.002G038866,GRMZM2G029692
Sobic.001G531700,GRMZM2G029713
Sobic.009G207700,GRMZM2G029716
Sobic.002G279600,GRMZM2G029720
Sobic.010G016200,GRMZM2G029798
Sobic.001G531500,GRMZM2G029824
Sobic.004G024300,GRMZM2G029879
Sobic.010G212600,GRMZM2G029912
Sobic.004G079900,GRMZM2G029951
Sobic.004G078800,GRMZM2G029979
Sobic.004G024400,GRMZM2G030013
Sobic.003G406500,GRMZM2G030038
Sobic.001G375000,GRMZM2G030072
Sobic.003G233300,GRMZM2G030080
Sobic.010G212000,GRMZM2G030099
Sobic.002G055200,GRMZM2G030138
Sobic.001G531300,GRMZM2G030173
Sobic.007G033500,GRMZM2G030181
Sobic.010G006800,GRMZM2G030216
Sobic.001G433900,GRMZM2G030223
Sobic.009G055400,GRMZM2G030235
Sobic.004G156000,GRMZM2G030244
Sobic.010G006700,GRMZM2G030252
Sobic.002G055300,GRMZM2G030263
Sobic.006G148100,GRMZM2G030275
Sobic.005G197900,GRMZM2G030297
Sobic.001G531200,GRMZM2G030299
Sobic.002G187500,GRMZM2G030341
Sobic.005G100700,GRMZM2G030463
Sobic.004G336500,GRMZM2G030465
Sobic.007G185100,GRMZM2G030494
Sobic.001G316700,GRMZM2G030529
Sobic.001G531000,GRMZM2G030567
Sobic.001G379000,GRMZM2G030571
Sobic.007G155500,GRMZM2G030594
Sobic.003G187500,GRMZM2G030596
Sobic.006G127200,GRMZM2G030598
Sobic.004G204500,GRMZM2G030606
Sobic.001G316500,GRMZM2G030636
Sobic.007G050400,GRMZM2G030659
Sobic.009G231800,GRMZM2G030710
Sobic.003G072400,GRMZM2G030712
Sobic.002G372400,GRMZM2G030731
Sobic.004G336700,GRMZM2G030744
Sobic.001G392400,GRMZM2G030794
Sobic.003G422800,GRMZM2G030814
Sobic.002G108600,GRMZM2G030823
Sobic.004G330000,GRMZM2G030873
Sobic.001G410600,GRMZM2G030880
Sobic.003G083000,GRMZM2G031004
Sobic.001G124300,GRMZM2G031022
Sobic.008G034300,GRMZM2G031033
Sobic.003G110000,GRMZM2G031043
Sobic.007G156600,GRMZM2G031065
Sobic.007G157100,GRMZM2G031065
Sobic.007G157400,GRMZM2G031065
Sobic.007G157500,GRMZM2G031065
Sobic.007G157550,GRMZM2G031065
Sobic.004G204900,GRMZM2G031107
Sobic.007G157300,GRMZM2G031169
Sobic.009G231600,GRMZM2G031200
Sobic.008G034500,GRMZM2G031261
Sobic.002G403200,GRMZM2G031298
Sobic.009G089200,GRMZM2G031311
Sobic.008G034700,GRMZM2G031317
Sobic.006G092700,GRMZM2G031331
Sobic.010G218000,GRMZM2G031370
Sobic.009G089101,GRMZM2G031420
Sobic.003G162500,GRMZM2G031429
Sobic.009G204200,GRMZM2G031435
Sobic.007G156800,GRMZM2G031468
Sobic.003G411500,GRMZM2G031493
Sobic.002G034800,GRMZM2G031504
Sobic.001G039300,GRMZM2G031523
Sobic.002G373800,GRMZM2G031545
Sobic.003G162400,GRMZM2G031568
Sobic.004G177000,GRMZM2G031581
Sobic.003G411700,GRMZM2G031584
Sobic.010G066900,GRMZM2G031588
Sobic.001G347400,GRMZM2G031591
Sobic.002G240700,GRMZM2G031613
Sobic.005G098400,GRMZM2G031615
Sobic.009G026650,GRMZM2G031620
Sobic.008G044300,GRMZM2G031624
Sobic.006G242300,GRMZM2G031625
Sobic.001G495400,GRMZM2G031718
Sobic.002G158800,GRMZM2G031761
Sobic.002G081400,GRMZM2G031780
Sobic.001G495500,GRMZM2G031790
Sobic.002G193100,GRMZM2G031824
Sobic.001G383100,GRMZM2G031825
Sobic.004G040600,GRMZM2G031850
Sobic.001G519900,GRMZM2G031859
Sobic.001G077800,GRMZM2G031870
Sobic.009G072900,GRMZM2G031876
Sobic.006G196200,GRMZM2G031904
Sobic.008G043800,GRMZM2G031925
Sobic.004G298300,GRMZM2G031952
Sobic.006G196000,GRMZM2G031981
Sobic.004G094100,GRMZM2G031983
Sobic.002G291200,GRMZM2G032003
Sobic.006G242401,GRMZM2G032022
Sobic.001G403600,GRMZM2G032047
Sobic.002G179700,GRMZM2G032095
Sobic.005G164500,GRMZM2G032110
Sobic.003G411800,GRMZM2G032132
Sobic.002G040201,GRMZM2G032145
Sobic.002G189100,GRMZM2G032160
Sobic.010G067800,GRMZM2G032214
Sobic.001G520100,GRMZM2G032219
Sobic.001G194900,GRMZM2G032222
Sobic.003G346700,GRMZM2G032258
Sobic.006G195700,GRMZM2G032260
Sobic.002G040300,GRMZM2G032266
Sobic.004G052900,GRMZM2G032280
Sobic.002G306000,GRMZM2G032336
Sobic.005G070400,GRMZM2G032337
Sobic.007G105500,GRMZM2G032351
Sobic.002G280500,GRMZM2G032376
Sobic.001G520300,GRMZM2G032409
Sobic.006G060200,GRMZM2G032430
Sobic.005G012400,GRMZM2G032475
Sobic.003G428400,GRMZM2G032496
Sobic.006G195600,GRMZM2G032554
Sobic.002G280200,GRMZM2G032562
Sobic.005G012200,GRMZM2G032619
Sobic.004G163700,GRMZM2G032628
Sobic.006G107500,GRMZM2G032655
Sobic.007G037900,GRMZM2G032684
Sobic.002G116200,GRMZM2G032699
Sobic.002G280700,GRMZM2G032711
Sobic.001G331600,GRMZM2G032821
Sobic.009G191800,GRMZM2G032847
Sobic.001G520900,GRMZM2G032852
Sobic.009G144500,GRMZM2G032865
Sobic.009G074300,GRMZM2G032896
Sobic.001G383200,GRMZM2G032912
Sobic.001G383300,GRMZM2G032936
Sobic.006G107832,GRMZM2G032942
Sobic.002G116500,GRMZM2G032944
Sobic.009G074100,GRMZM2G032955
Sobic.003G343100,GRMZM2G032958
Sobic.001G086600,GRMZM2G032962
Sobic.006G244400,GRMZM2G032977
Sobic.006G244500,GRMZM2G032977
Sobic.010G125200,GRMZM2G033029
Sobic.005G012100,GRMZM2G033089
Sobic.006G107700,GRMZM2G033093
Sobic.001G097200,GRMZM2G033135
Sobic.004G040000,GRMZM2G033138
Sobic.002G267400,GRMZM2G033199
Sobic.010G023700,GRMZM2G033208
Sobic.010G024000,GRMZM2G033208
Sobic.006G055200,GRMZM2G033291
Sobic.003G306500,GRMZM2G033359
Sobic.006G277000,GRMZM2G033379
Sobic.009G191900,GRMZM2G033406
Sobic.010G196000,GRMZM2G033480
Sobic.001G393800,GRMZM2G033491
Sobic.002G338100,GRMZM2G033493
Sobic.001G387500,GRMZM2G033519
Sobic.005G218000,GRMZM2G033544
Sobic.005G218100,GRMZM2G033544
Sobic.010G168700,GRMZM2G033566
Sobic.001G125200,GRMZM2G033619
Sobic.007G205100,GRMZM2G033656
Sobic.003G241100,GRMZM2G033671
Sobic.005G144600,GRMZM2G033785
Sobic.001G125000,GRMZM2G033787
Sobic.005G145100,GRMZM2G033820
Sobic.003G205300,GRMZM2G033867
Sobic.002G251800,GRMZM2G033884
Sobic.002G338000,GRMZM2G033885
Sobic.006G011200,GRMZM2G033894
Sobic.010G078400,GRMZM2G033915
Sobic.008G000400,GRMZM2G033930
Sobic.002G231300,GRMZM2G034065
Sobic.010G195800,GRMZM2G034069
Sobic.007G073100,GRMZM2G034152
Sobic.001G176900,GRMZM2G034217
Sobic.009G211900,GRMZM2G034225
Sobic.001G488800,GRMZM2G034283
Sobic.010G120000,GRMZM2G034318
Sobic.004G344901,GRMZM2G034362
Sobic.001G178100,GRMZM2G034417
Sobic.003G217200,GRMZM2G034430
Sobic.001G178000,GRMZM2G034503
Sobic.001G174600,GRMZM2G034523
Sobic.003G074500,GRMZM2G034534
Sobic.003G074600,GRMZM2G034534
Sobic.003G217300,GRMZM2G034536
Sobic.003G217400,GRMZM2G034536
Sobic.009G017500,GRMZM2G034598
Sobic.009G053900,GRMZM2G034622
Sobic.008G149200,GRMZM2G034645
Sobic.006G159600,GRMZM2G034668
Sobic.003G217500,GRMZM2G034684
Sobic.008G148500,GRMZM2G034690
Sobic.001G177900,GRMZM2G034828
Sobic.002G173800,GRMZM2G034843
Sobic.001G288400,GRMZM2G034846
Sobic.003G151300,GRMZM2G034855
Sobic.007G040200,GRMZM2G034862
Sobic.007G040500,GRMZM2G034862
Sobic.004G269900,GRMZM2G034876
Sobic.002G224900,GRMZM2G034917
Sobic.002G228100,GRMZM2G034917
Sobic.005G023400,GRMZM2G034924
Sobic.003G028800,GRMZM2G034963
Sobic.003G271100,GRMZM2G034975
Sobic.003G217632,GRMZM2G034985
Sobic.007G014600,GRMZM2G035023
Sobic.005G022800,GRMZM2G035042
Sobic.006G017700,GRMZM2G035049
Sobic.005G061900,GRMZM2G035068
Sobic.004G006100,GRMZM2G035073
Sobic.004G006400,GRMZM2G035073
Sobic.003G028900,GRMZM2G035131
Sobic.001G488600,GRMZM2G035156
Sobic.001G238000,GRMZM2G035189
Sobic.001G238100,GRMZM2G035189
Sobic.001G238300,GRMZM2G035189
Sobic.004G269800,GRMZM2G035213
Sobic.003G271201,GRMZM2G035222
Sobic.003G029000,GRMZM2G035256
Sobic.003G029200,GRMZM2G035256
Sobic.003G271300,GRMZM2G035276
Sobic.003G029300,GRMZM2G035278
Sobic.010G159000,GRMZM2G035285
Sobic.004G283900,GRMZM2G035309
Sobic.010G108900,GRMZM2G035417
Sobic.008G164900,GRMZM2G035444
Sobic.002G088700,GRMZM2G035445
Sobic.001G436900,GRMZM2G035461
Sobic.004G212100,GRMZM2G035477
Sobic.004G233700,GRMZM2G035503
Sobic.001G339801,GRMZM2G035557
Sobic.002G095800,GRMZM2G035574
Sobic.004G212300,GRMZM2G035584
Sobic.001G249400,GRMZM2G035594
Sobic.003G179000,GRMZM2G035620
Sobic.003G417500,GRMZM2G035625
Sobic.010G038200,GRMZM2G035665
Sobic.006G200100,GRMZM2G035685
Sobic.006G151800,GRMZM2G035688
Sobic.004G234200,GRMZM2G035708
Sobic.003G329900,GRMZM2G035709
Sobic.006G200000,GRMZM2G035719
Sobic.010G037500,GRMZM2G035732
Sobic.009G015800,GRMZM2G035741
Sobic.003G304100,GRMZM2G035790
Sobic.010G048800,GRMZM2G035804
Sobic.010G049400,GRMZM2G035804
Sobic.008G098098,GRMZM2G035839
Sobic.002G049600,GRMZM2G035848
Sobic.009G162100,GRMZM2G035849
Sobic.009G162200,GRMZM2G035922
Sobic.002G163400,GRMZM2G035969
Sobic.003G274600,GRMZM2G035994
Sobic.003G330200,GRMZM2G036099
Sobic.002G403000,GRMZM2G036134
Sobic.001G001900,GRMZM2G036169
Sobic.003G102400,GRMZM2G036206
Sobic.001G450100,GRMZM2G036257
Sobic.003G045900,GRMZM2G036340
Sobic.005G097800,GRMZM2G036365
Sobic.004G234400,GRMZM2G036368
Sobic.004G236800,GRMZM2G036418
Sobic.001G124800,GRMZM2G036505
Sobic.008G059700,GRMZM2G036508
Sobic.001G334100,GRMZM2G036543
Sobic.009G036333,GRMZM2G036554
Sobic.001G279200,GRMZM2G036567
Sobic.002G408900,GRMZM2G036596
Sobic.002G402700,GRMZM2G036609
Sobic.006G016900,GRMZM2G036708
Sobic.003G197800,GRMZM2G036720
Sobic.010G166700,GRMZM2G036826
Sobic.002G188600,GRMZM2G036916
Sobic.010G197200,GRMZM2G036921
Sobic.009G122300,GRMZM2G036940
Sobic.002G179200,GRMZM2G037043
Sobic.009G156500,GRMZM2G037048
Sobic.008G022400,GRMZM2G037064
